video,video_path,config_path,frame,timestamp_s,source_fps,bev_width,bev_height,target,target_available,vehicle_center_x,target_x,error_px,error_threshold_px,command,pseudo_left_offset_px,pseudo_right_offset_px,raw_left_detected,raw_right_detected,left_detected,right_detected,left_x_base,right_x_base,pseudo_left_x_base,center_x_base,pseudo_right_x_base,left_confidence,right_confidence,left_curvature,right_curvature,processing_ms,runtime_fps,lane_width_px,error_normalized,steering_raw,steering_filtered,steering_delta,steering_direction,steering_held,steering_saturated,controller_kp,controller_deadband_px,controller_smoothing_alpha,controller_max_step,controller_max_output,controller_hold_missing_frames
video_01,data/raw/test_video.mp4,config/test_video_params.json,734,24.621611,29.858562,480,600,center,1,240.0,260.320912,-20.320912,20.0,DIREITA,20.0,20.0,1,1,1,1,76.31632906147081,444.32549416387434,96.31632906147081,260.3209116126726,424.32549416387434,1.0,1.0,687476.2836195576,22108.03117267669,168.3133,5.941301,368.009165,-0.110437,-0.08835,-0.093984,0.001878,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,735,24.654944,29.858562,480,600,center,1,240.0,259.692785,-19.692785,20.0,RETO,20.0,20.0,1,1,1,1,76.0206897136475,443.36487978516095,96.0206897136475,259.6927847494042,423.36487978516095,1.0,1.0,999999.0,24245.066720476083,179.7281,5.56396,367.34419,-0.107217,-0.085774,-0.091931,0.002053,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,736,24.6966,29.858562,480,600,center,1,240.0,259.220068,-19.220068,20.0,RETO,20.0,20.0,1,1,1,1,76.1220421684825,442.31809403133127,96.1220421684825,259.2200680999069,422.31809403133127,1.0,1.0,1030859.0310853528,26389.93306021675,174.6001,5.727374,366.196052,-0.104971,-0.083977,-0.089943,0.001989,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,737,24.729922,29.858562,480,600,center,1,240.0,258.93881,-18.93881,20.0,RETO,20.0,20.0,1,1,1,1,76.42116526326761,441.4564545544476,96.42116526326761,258.9388099088576,421.4564545544476,1.0,1.0,744373.1059534057,27739.96751150362,159.8284,6.25671,365.035289,-0.103764,-0.083011,-0.08821,0.001733,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,738,24.754922,29.858562,480,600,center,1,240.0,258.710716,-18.710716,20.0,RETO,20.0,20.0,1,1,1,1,76.80311740842231,440.6183151269964,96.80311740842231,258.7107162677093,420.6183151269964,1.0,1.0,654679.6800260361,30071.425942201626,165.5154,6.041734,363.815198,-0.102858,-0.082287,-0.086729,0.001481,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,739,24.788244,29.858562,480,600,center,1,240.0,258.648366,-18.648366,20.0,RETO,20.0,20.0,1,1,1,1,77.28766402985858,440.0090679627013,97.28766402985858,258.64836599627995,420.0090679627013,1.0,1.0,813432.802050997,34411.24918743081,160.666,6.224092,362.721404,-0.102825,-0.08226,-0.085612,0.001117,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,740,24.8299,29.858562,480,600,center,1,240.0,258.734344,-18.734344,20.0,RETO,20.0,20.0,1,1,1,1,77.97974322178888,439.48894418000594,97.97974322178888,258.7343437008974,419.48894418000594,1.0,1.0,810134.4537454279,35696.76166830395,166.7842,5.995772,361.509201,-0.103645,-0.082916,-0.084938,0.000674,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,741,24.863233,29.858562,480,600,center,1,240.0,258.761671,-18.761671,20.0,RETO,20.0,20.0,1,1,1,1,78.63473742815758,438.88860527362397,98.63473742815758,258.76167135089077,418.88860527362397,1.0,1.0,999999.0,39605.41456521755,171.288,5.838121,360.253868,-0.104158,-0.083326,-0.084535,0.000403,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,742,24.896556,29.858562,480,600,center,1,240.0,258.688838,-18.688838,20.0,RETO,20.0,20.0,1,1,1,1,79.22723823926478,438.1504375194668,99.22723823926478,258.6888378793658,418.1504375194668,1.0,1.0,999999.0,48377.31020701422,177.7321,5.626446,358.923199,-0.104138,-0.083311,-0.084229,0.000306,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,743,24.929878,29.858562,480,600,center,1,240.0,258.515901,-18.515901,20.0,RETO,20.0,20.0,1,1,1,1,79.70468419112535,437.327118771199,99.70468419112535,258.51590148116213,417.327118771199,1.0,1.0,886087.5853488185,53464.42961453998,167.1457,5.982804,357.622435,-0.10355,-0.08284,-0.083882,0.000347,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,744,24.9632,29.858562,480,600,center,1,240.0,258.30621,-18.30621,20.0,RETO,20.0,20.0,1,1,1,1,80.07137223730005,436.541047403778,100.07137223730005,258.30620982053904,416.541047403778,1.0,1.0,492978.4565376299,54674.59134739926,170.7839,5.855353,356.469675,-0.102708,-0.082167,-0.083453,0.000429,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,745,24.996533,29.858562,480,600,center,1,240.0,258.131169,-18.131169,20.0,RETO,20.0,20.0,1,1,1,1,80.39820009283324,435.8641386109519,100.39820009283324,258.1311693518926,415.8641386109519,1.0,1.0,304466.054694394,60150.81252237027,169.6971,5.892853,355.465939,-0.102014,-0.081611,-0.082992,0.000461,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,746,25.029856,29.858562,480,600,center,1,240.0,257.967015,-17.967015,20.0,RETO,20.0,20.0,1,1,1,1,80.65696741920422,435.2770618113655,100.65696741920422,257.9670146152849,415.2770618113655,1.0,1.0,221913.0728615092,69350.38191095935,190.1651,5.258588,354.620094,-0.101331,-0.081065,-0.082511,0.000482,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,747,25.063178,29.858562,480,600,center,1,240.0,257.668352,-17.668352,20.0,RETO,20.0,20.0,1,1,1,1,80.788064743132,434.54863832952043,100.788064743132,257.6683515363262,414.54863832952043,1.0,1.0,201608.46031210327,73632.64362925122,172.8911,5.783988,353.760574,-0.099889,-0.079911,-0.081861,0.00065,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,748,25.096511,29.858562,480,600,center,1,240.0,257.166253,-17.166253,20.0,RETO,20.0,20.0,1,1,1,1,80.74020501970854,433.59230119015393,100.74020501970854,257.16625310493123,413.59230119015393,1.0,1.0,175748.32006493898,69386.10655072208,163.7859,6.105532,352.852096,-0.0973,-0.07784,-0.080855,0.001005,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,749,25.129833,29.858562,480,600,center,1,240.0,256.579804,-16.579804,20.0,RETO,20.0,20.0,1,1,1,1,80.5506805805124,432.60892733585456,100.5506805805124,256.57980395818345,412.60892733585456,1.0,1.0,167812.8171347545,83448.62245145271,164.0433,6.095951,352.058247,-0.094188,-0.07535,-0.079479,0.001376,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,750,25.163156,29.858562,480,600,center,1,240.0,255.931073,-15.931073,20.0,RETO,20.0,20.0,1,1,1,1,80.21789381638895,431.6442520764909,100.21789381638895,255.9310729464399,411.6442520764909,1.0,1.0,162667.7369024748,114682.07386376461,160.2481,6.240324,351.426358,-0.090665,-0.072532,-0.077742,0.001737,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,751,25.196489,29.858562,480,600,center,1,240.0,255.287984,-15.287984,20.0,RETO,20.0,20.0,1,1,1,1,79.80194266643942,430.77402522546686,99.80194266643942,255.2879839459531,410.77402522546686,1.0,1.0,146777.82148924377,186111.94591162683,166.6104,6.002026,350.972083,-0.087118,-0.069694,-0.07573,0.002012,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,752,25.229811,29.858562,480,600,center,1,240.0,254.625211,-14.625211,20.0,RETO,20.0,20.0,1,1,1,1,79.34749890562377,429.9029233417259,99.34749890562377,254.62521112367483,409.9029233417259,1.0,1.0,134042.20272889885,342188.86439115735,189.1002,5.288202,350.555424,-0.08344,-0.066752,-0.073486,0.002245,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,753,25.263133,29.858562,480,600,center,1,240.0,253.975241,-13.975241,20.0,RETO,20.0,20.0,1,1,1,1,78.86166038842437,429.0888218957631,98.86166038842437,253.97524114209372,409.0888218957631,1.0,1.0,126116.62200180789,999999.0,165.3588,6.047456,350.227162,-0.079807,-0.063845,-0.071076,0.00241,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,754,25.296456,29.858562,480,600,center,1,240.0,253.217688,-13.217688,20.0,RETO,20.0,20.0,1,1,1,1,78.35827353063867,428.07710221541544,98.35827353063867,253.21768787302705,408.07710221541544,1.0,1.0,138701.90825992468,999999.0,155.7749,6.419519,349.718829,-0.07559,-0.060472,-0.068425,0.002651,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,755,25.329789,29.858562,480,600,center,1,240.0,252.524693,-12.524693,20.0,RETO,20.0,20.0,1,1,1,1,77.86036066018269,427.18902616201365,97.86036066018269,252.52469341109816,407.18902616201365,1.0,1.0,144024.6478646054,999999.0,167.4627,5.971479,349.328666,-0.071707,-0.057366,-0.06566,0.002765,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,756,25.363111,29.858562,480,600,center,1,240.0,252.020169,-12.020169,20.0,RETO,20.0,20.0,1,1,1,1,77.51439126603238,426.5259459636172,97.51439126603238,252.02016861482477,406.5259459636172,1.0,1.0,156320.49023557888,635123.1067206244,179.1448,5.582077,349.011555,-0.068881,-0.055105,-0.063021,0.002639,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,757,25.396433,29.858562,480,600,center,1,240.0,251.709797,-11.709797,20.0,RETO,20.0,20.0,1,1,1,1,77.31510756583319,426.10448548463904,97.31510756583319,251.70979652523607,406.10448548463904,1.0,1.0,158908.5924726259,217272.46541643306,165.5529,6.040365,348.789378,-0.067145,-0.053716,-0.060695,0.002326,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,758,25.429767,29.858562,480,600,center,1,240.0,251.584871,-11.584871,20.0,RETO,20.0,20.0,1,1,1,1,77.25915709675468,425.91058517957106,97.25915709675468,251.58487113816287,405.91058517957106,1.0,1.0,170978.12681948263,117181.07814859874,184.7982,5.411308,348.651428,-0.066455,-0.053164,-0.058812,0.001883,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,759,25.463089,29.858562,480,600,center,1,240.0,251.638767,-11.638767,20.0,RETO,20.0,20.0,1,1,1,1,77.42474593249727,425.8527879000689,97.42474593249727,251.6387669162831,405.8527879000689,1.0,1.0,225378.84091814418,86348.06872483443,177.3893,5.637319,348.428042,-0.066807,-0.053446,-0.057471,0.001342,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,760,25.496411,29.858562,480,600,center,1,240.0,251.982394,-11.982394,20.0,RETO,20.0,20.0,1,1,1,1,77.86762425909056,426.0971632511241,97.86762425909056,251.9823937551073,406.0971632511241,1.0,1.0,359150.6589259431,62337.06707195703,162.9329,6.137496,348.229539,-0.068819,-0.055055,-0.056867,0.000604,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,761,25.529733,29.858562,480,600,center,1,240.0,252.612902,-12.612902,20.0,RETO,20.0,20.0,1,1,1,1,78.594209254773,426.6315950301364,98.594209254773,252.6129021424547,406.6315950301364,1.0,1.0,521534.4709170382,49149.69033246338,160.456,6.232238,348.037386,-0.07248,-0.057984,-0.057146,-0.000279,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,762,25.563067,29.858562,480,600,center,1,240.0,253.440628,-13.440628,20.0,RETO,20.0,20.0,1,1,1,1,79.57626894763415,427.3049867817401,99.57626894763415,253.44062786468714,407.3049867817401,1.0,1.0,999999.0,41464.4231348743,181.1546,5.520147,347.728718,-0.077305,-0.061844,-0.058321,-0.001175,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,763,25.596389,29.858562,480,600,center,1,240.0,254.316689,-14.316689,20.0,RETO,20.0,20.0,1,1,1,1,80.67192498316425,427.9614536834621,100.67192498316425,254.31668933331318,407.9614536834621,1.0,1.0,999999.0,37500.253570122695,152.9574,6.537768,347.289529,-0.082448,-0.065959,-0.06023,-0.001909,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,764,25.629711,29.858562,480,600,center,1,240.0,255.301952,-15.301952,20.0,RETO,20.0,20.0,1,1,1,1,81.94118586669528,428.6627173673312,101.94118586669528,255.30195161701326,408.6627173673312,1.0,1.0,789270.0347297199,35415.3816612348,161.4682,6.19317,346.721532,-0.088267,-0.070613,-0.062826,-0.002596,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,765,25.663044,29.858562,480,600,center,1,240.0,256.361178,-16.361178,20.0,RETO,20.0,20.0,1,1,1,1,83.28959922816377,429.43275690785816,103.28959922816377,256.36117806801093,409.43275690785816,1.0,1.0,545371.5185926501,35443.90390413025,190.1529,5.258926,346.143158,-0.094534,-0.075627,-0.066026,-0.0032,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,766,25.696367,29.858562,480,600,center,1,240.0,257.453343,-17.453343,20.0,RETO,20.0,20.0,1,1,1,1,84.69049787193839,430.21618821988096,104.69049787193839,257.4533430459097,410.21618821988096,1.0,1.0,423410.3116425228,35258.32346377702,167.0156,5.987465,345.52569,-0.101025,-0.08082,-0.069725,-0.003698,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,767,25.729689,29.858562,480,600,center,1,240.0,258.531913,-18.531913,20.0,RETO,20.0,20.0,1,1,1,1,86.06689753270194,430.99692895538817,106.06689753270194,258.53191324404503,410.99692895538817,1.0,1.0,314777.6046604439,33206.232328677674,182.8908,5.467744,344.930031,-0.107453,-0.085963,-0.073784,-0.004059,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,768,25.763022,29.858562,480,600,center,1,240.0,259.56441,-19.56441,20.0,RETO,20.0,20.0,1,1,1,1,87.388379318308,431.7404408165512,107.388379318308,259.56441006742955,411.7404408165512,1.0,1.0,262121.280459366,32486.621070069163,160.6603,6.224313,344.352061,-0.11363,-0.090904,-0.078064,-0.00428,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,769,25.796344,29.858562,480,600,center,1,240.0,260.520623,-20.520623,20.0,DIREITA,20.0,20.0,1,1,1,1,88.5929470206189,432.44829851842286,108.5929470206189,260.52062276952086,412.44829851842286,1.0,1.0,205414.37579054877,31386.29993420544,175.0271,5.713401,343.855351,-0.119356,-0.095485,-0.082419,-0.004355,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,770,25.829667,29.858562,480,600,center,1,240.0,261.239332,-21.239332,20.0,DIREITA,20.0,20.0,1,1,1,1,89.52322772040118,432.95543589634934,109.52322772040118,261.23933180837525,412.95543589634934,1.0,1.0,182875.0329141173,30700.17562330612,159.3716,6.274644,343.432208,-0.123689,-0.098951,-0.086552,-0.004133,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,771,25.862989,29.858562,480,600,center,1,240.0,261.640603,-21.640603,20.0,DIREITA,20.0,20.0,1,1,1,1,90.1351029698745,433.1461036118117,110.1351029698745,261.6406032908431,413.1461036118117,1.0,1.0,208040.2969019743,30831.389714743545,165.4617,6.043695,343.011001,-0.12618,-0.100944,-0.09015,-0.003598,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,772,25.896322,29.858562,480,600,center,1,240.0,261.851873,-21.851873,20.0,DIREITA,20.0,20.0,1,1,1,1,90.50302125233891,433.2007256047186,110.50302125233891,261.8518734285288,413.2007256047186,1.0,1.0,217099.23969106594,31036.378945708235,174.816,5.7203,342.697704,-0.127529,-0.102023,-0.093118,-0.002968,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,773,25.929644,29.858562,480,600,center,1,240.0,261.955409,-21.955409,20.0,DIREITA,20.0,20.0,1,1,1,1,90.70413578283559,433.20668282059694,110.70413578283559,261.95540930171626,413.20668282059694,1.0,1.0,242170.6367124935,31891.578481454642,177.7536,5.625765,342.502547,-0.128206,-0.102565,-0.09548,-0.002362,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,774,25.962967,29.858562,480,600,center,1,240.0,261.966726,-21.966726,20.0,DIREITA,20.0,20.0,1,1,1,1,90.76739754568959,433.1660543128555,110.76739754568959,261.96672592927257,413.1660543128555,1.0,1.0,280709.50342078286,33745.105861687334,180.4239,5.542503,342.398657,-0.128311,-0.102649,-0.097272,-0.001792,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,775,25.9963,29.858562,480,600,center,1,240.0,261.820389,-21.820389,20.0,DIREITA,20.0,20.0,1,1,1,1,90.64807408265905,432.992703290392,110.64807408265905,261.8203886865256,412.992703290392,1.0,1.0,345345.61570304754,35083.29967535578,185.4105,5.393438,342.344629,-0.127476,-0.101981,-0.098449,-0.001177,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,776,26.029622,29.858562,480,600,center,1,240.0,261.57262,-21.57262,20.0,DIREITA,20.0,20.0,1,1,1,1,90.40055060553037,432.74468855300205,110.40055060553037,261.57261957926625,412.74468855300205,1.0,1.0,345946.9807300523,36794.141809322056,187.3445,5.33776,342.344138,-0.126029,-0.100823,-0.099043,-0.000593,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,777,26.062944,29.858562,480,600,center,1,240.0,261.25051,-21.25051,20.0,DIREITA,20.0,20.0,1,1,1,1,89.99262213905038,432.5083979027715,109.99262213905038,261.25051002091095,412.5083979027715,1.0,1.0,381762.0327552459,39624.17719456437,179.2772,5.577954,342.515776,-0.124085,-0.099268,-0.099099,-5.6e-05,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,778,26.096278,29.858562,480,600,center,1,240.0,260.888329,-20.888329,20.0,DIREITA,20.0,20.0,1,1,1,1,89.47933035290349,432.2973274098093,109.47933035290349,260.8883288813564,412.2973274098093,1.0,1.0,393073.7218047761,42172.742161665556,172.1338,5.809434,342.817997,-0.121862,-0.09749,-0.098697,0.000402,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,779,26.1296,29.858562,480,600,center,1,240.0,260.359924,-20.359924,20.0,DIREITA,20.0,20.0,1,1,1,1,88.84303640319948,431.8768110514033,108.84303640319948,260.3599237273014,411.8768110514033,1.0,1.0,399644.4862879211,47281.91193778558,168.0788,5.94959,343.033775,-0.118705,-0.094964,-0.097764,0.000933,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,780,26.162922,29.858562,480,600,center,1,240.0,259.766263,-19.766263,20.0,RETO,20.0,20.0,1,1,1,1,88.13932836316954,431.3931985541793,108.13932836316954,259.7662634586745,411.3931985541793,1.0,1.0,457548.58133689995,56351.42829190804,179.5771,5.568639,343.25387,-0.11517,-0.092136,-0.096357,0.001407,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,781,26.196244,29.858562,480,600,center,1,240.0,259.187066,-19.187066,20.0,RETO,20.0,20.0,1,1,1,1,87.47088120373454,430.90325079418824,107.47088120373454,259.1870659989614,410.90325079418824,1.0,1.0,435920.0908068623,69367.47045415448,176.9244,5.652132,343.43237,-0.111737,-0.08939,-0.094615,0.001742,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,782,26.229578,29.858562,480,600,center,1,240.0,258.645951,-18.645951,20.0,RETO,20.0,20.0,1,1,1,1,86.83566751057077,430.4562335008054,106.83566751057077,258.6459505056881,410.4562335008054,1.0,1.0,352644.70161057427,86762.50681974414,176.0102,5.681489,343.620566,-0.108526,-0.086821,-0.092666,0.001948,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,783,26.2629,29.858562,480,600,center,1,240.0,258.13328,-18.13328,20.0,RETO,20.0,20.0,1,1,1,1,86.30024872503863,429.9663121999756,106.30024872503863,258.1332804625071,409.9663121999756,1.0,1.0,277444.1917636593,120825.58275069795,178.8082,5.592585,343.666063,-0.105528,-0.084423,-0.090606,0.002061,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,784,26.296222,29.858562,480,600,center,1,240.0,257.545072,-17.545072,20.0,RETO,20.0,20.0,1,1,1,1,85.7899454198349,429.30019857755684,105.7899454198349,257.54507199869585,409.30019857755684,1.0,1.0,401718.2515229929,166597.77242802616,178.5909,5.599389,343.510253,-0.102152,-0.081721,-0.088385,0.002221,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,785,26.329556,29.858562,480,600,center,1,240.0,256.828473,-16.828473,20.0,RETO,20.0,20.0,1,1,1,1,85.29844741631247,428.35849895687113,105.29844741631247,256.8284731865918,408.35849895687113,1.0,1.0,512808.0953447372,277755.2976547413,219.5859,4.554026,343.060052,-0.098108,-0.078486,-0.08591,0.002475,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,786,26.362878,29.858562,480,600,center,1,240.0,256.059842,-16.059842,20.0,RETO,20.0,20.0,1,1,1,1,84.8973995860968,427.22228527576476,104.8973995860968,256.05984243093076,407.22228527576476,1.0,1.0,553997.5988923622,999999.0,327.0803,3.057353,342.324886,-0.093828,-0.075062,-0.083198,0.002712,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,787,26.3962,29.858562,480,600,center,1,240.0,255.246721,-15.246721,20.0,RETO,20.0,20.0,1,1,1,1,84.5431906344653,425.9502517103183,104.5431906344653,255.24672117239177,405.9502517103183,1.0,1.0,712253.1015891361,575803.9886509536,436.3826,2.291567,341.407061,-0.089317,-0.071454,-0.080262,0.002936,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,788,26.429522,29.858562,480,600,center,1,240.0,254.287616,-14.287616,20.0,RETO,20.0,20.0,1,1,1,1,84.09256123553212,424.4826700832027,104.09256123553212,254.28761565936742,404.4826700832027,1.0,1.0,999999.0,254444.3890004473,474.9022,2.105697,340.390109,-0.083948,-0.067159,-0.076986,0.003276,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,789,26.462856,29.858562,480,600,center,1,240.0,253.260985,-13.260985,20.0,RETO,20.0,20.0,1,1,1,1,83.62295823087283,422.8990121675515,103.62295823087283,253.26098519921217,402.8990121675515,1.0,1.0,999999.0,260216.37604022791,414.0304,2.415282,339.276054,-0.078172,-0.062538,-0.073374,0.003612,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,790,26.496178,29.858562,480,600,center,1,240.0,252.15875,-12.15875,20.0,RETO,20.0,20.0,1,1,1,1,83.14334983094113,421.17414932011013,103.14334983094113,252.15874957552566,401.17414932011013,1.0,1.0,999999.0,268650.9589935579,392.5796,2.547254,338.030799,-0.071939,-0.057551,-0.069418,0.003956,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,791,26.5295,29.858562,480,600,center,1,240.0,251.00352,-11.00352,20.0,RETO,20.0,20.0,1,1,1,1,82.61852809963318,419.3885122414485,102.61852809963318,251.00352017054087,399.3885122414485,1.0,1.0,502915.06558533676,345571.1670881414,389.4461,2.567749,336.769984,-0.065347,-0.052278,-0.065133,0.004285,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,792,26.562833,29.858562,480,600,center,1,240.0,249.887768,-9.887768,20.0,RETO,20.0,20.0,1,1,1,1,82.12776963594746,417.64776599764656,102.12776963594746,249.887767816797,397.64776599764656,1.0,1.0,361770.30265247455,564753.4788615195,290.0021,3.448251,335.519996,-0.05894,-0.047152,-0.060638,0.004495,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,793,26.596156,29.858562,480,600,center,1,240.0,248.852007,-8.852007,20.0,RETO,20.0,20.0,1,1,1,1,81.64814341411945,416.05587068194126,101.64814341411945,248.85200704803032,396.05587068194126,1.0,1.0,350704.6073542742,999999.0,276.6332,3.614895,334.407727,-0.052941,-0.042353,-0.056067,0.004571,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,794,26.629478,29.858562,480,600,center,1,240.0,247.894858,-7.894858,20.0,RETO,20.0,20.0,1,1,1,1,81.20325934446579,414.5864556909435,101.20325934446579,247.89485751770468,394.5864556909435,1.0,1.0,360448.63873620075,999999.0,242.4352,4.124814,333.383196,-0.047362,-0.03789,-0.051522,0.004544,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,795,26.6628,29.858562,480,600,center,1,240.0,247.06542,-7.06542,20.0,RETO,20.0,20.0,1,1,1,1,80.80083771990027,413.3300013955844,100.80083771990027,247.06541955774236,393.3300013955844,1.0,1.0,429276.02290112496,358653.57337852014,219.4508,4.55683,332.529164,-0.042495,-0.033996,-0.047141,0.004382,RETO,0,0,0.8,3.0,0.25,0.08,1.0,10
