video,video_path,config_path,frame,timestamp_s,source_fps,bev_width,bev_height,target,target_available,vehicle_center_x,target_x,error_px,error_threshold_px,command,pseudo_left_offset_px,pseudo_right_offset_px,raw_left_detected,raw_right_detected,left_detected,right_detected,left_x_base,right_x_base,pseudo_left_x_base,center_x_base,pseudo_right_x_base,left_confidence,right_confidence,left_curvature,right_curvature,processing_ms,runtime_fps
video_02,data/raw/video_02.mp4,config/video_02_params.json,66,2.2,30.0,400,600,left,1,200.0,65.022864,134.977136,20.0,ESQUERDA,20.0,20.0,1,1,1,1,45.02286413750622,361.7780025673127,65.02286413750622,203.40043335240944,341.7780025673127,1.0,1.0,502733.3354963496,107592.39003696947,252.2506,3.964312
video_02,data/raw/video_02.mp4,config/video_02_params.json,67,2.233333,30.0,400,600,left,1,200.0,64.7238,135.2762,20.0,ESQUERDA,20.0,20.0,1,1,1,1,44.723799873526836,361.37392776848696,64.72379987352684,203.04886382100688,341.37392776848696,1.0,1.0,296870.8630322769,100846.05964092418,222.9823,4.484661
video_02,data/raw/video_02.mp4,config/video_02_params.json,68,2.266667,30.0,400,600,left,1,200.0,64.513657,135.486343,20.0,ESQUERDA,20.0,20.0,1,1,1,1,44.5136569841727,360.9532190918016,64.5136569841727,202.73343803798716,340.9532190918016,1.0,1.0,246897.54599228062,91645.69539747972,254.2193,3.933612
video_02,data/raw/video_02.mp4,config/video_02_params.json,69,2.3,30.0,400,600,left,1,200.0,64.357356,135.642644,20.0,ESQUERDA,20.0,20.0,1,1,1,1,44.35735629909242,360.53901021449843,64.35735629909243,202.44818325679543,340.53901021449843,1.0,1.0,196940.3468273033,84582.78205371826,231.0047,4.328916
video_02,data/raw/video_02.mp4,config/video_02_params.json,70,2.333333,30.0,400,600,left,1,200.0,64.309689,135.690311,20.0,ESQUERDA,20.0,20.0,1,1,1,1,44.30968856198213,360.140886252139,64.30968856198213,202.2252874070606,340.140886252139,1.0,1.0,153333.61666916587,80343.58557621838,240.798,4.152858
video_02,data/raw/video_02.mp4,config/video_02_params.json,71,2.366667,30.0,400,600,left,1,200.0,64.460558,135.539442,20.0,ESQUERDA,20.0,20.0,1,1,1,1,44.46055772437603,359.846305385847,64.46055772437603,202.15343155511152,339.846305385847,1.0,1.0,140608.4827124287,76187.87582273231,212.2524,4.711372
video_02,data/raw/video_02.mp4,config/video_02_params.json,72,2.4,30.0,400,600,left,1,200.0,64.725907,135.274093,20.0,ESQUERDA,20.0,20.0,1,1,1,1,44.7259067620396,359.7068022209183,64.7259067620396,202.21635449147894,339.7068022209183,1.0,1.0,120512.76036693317,73228.00944524958,223.7415,4.469444
video_02,data/raw/video_02.mp4,config/video_02_params.json,73,2.433333,30.0,400,600,left,1,200.0,65.099767,134.900233,20.0,ESQUERDA,20.0,20.0,1,1,1,1,45.09976695261605,359.72569442372446,65.09976695261605,202.41273068817029,339.72569442372446,1.0,1.0,111618.8655143578,70033.13419458084,228.4707,4.376929
video_02,data/raw/video_02.mp4,config/video_02_params.json,74,2.466667,30.0,400,600,left,1,200.0,65.513449,134.486551,20.0,ESQUERDA,20.0,20.0,1,1,1,1,45.513449056752854,359.8670052148096,65.51344905675285,202.6902271357812,339.8670052148096,1.0,1.0,95041.60254594192,69664.87975223703,239.4976,4.175407
video_02,data/raw/video_02.mp4,config/video_02_params.json,75,2.5,30.0,400,600,left,1,200.0,65.945384,134.054616,20.0,ESQUERDA,20.0,20.0,1,1,1,1,45.945384205140556,360.08360241654225,65.94538420514056,203.0144933108414,340.08360241654225,1.0,1.0,86211.92656782281,66588.9332995356,214.2459,4.667534
video_02,data/raw/video_02.mp4,config/video_02_params.json,76,2.533333,30.0,400,600,left,1,200.0,66.370662,133.629338,20.0,ESQUERDA,20.0,20.0,1,1,1,1,46.37066193988051,360.4432157037631,66.3706619398805,203.4069388218218,340.4432157037631,1.0,1.0,74686.07665257993,61676.973740959525,225.3385,4.437768
video_02,data/raw/video_02.mp4,config/video_02_params.json,77,2.566667,30.0,400,600,left,1,200.0,66.820598,133.179402,20.0,ESQUERDA,20.0,20.0,1,1,1,1,46.820597953718945,361.00166193089314,66.82059795371894,203.91112994230605,341.00166193089314,1.0,1.0,70262.89370281261,59511.11957376064,281.513,3.552234
video_02,data/raw/video_02.mp4,config/video_02_params.json,78,2.6,30.0,400,600,left,1,200.0,67.240965,132.759035,20.0,ESQUERDA,20.0,20.0,1,1,1,1,47.2409647242324,361.7590054106452,67.2409647242324,204.49998506743881,341.7590054106452,1.0,1.0,66473.65883709508,62474.62408417522,233.0645,4.290658
video_02,data/raw/video_02.mp4,config/video_02_params.json,79,2.633333,30.0,400,600,left,1,200.0,67.586555,132.413445,20.0,ESQUERDA,20.0,20.0,1,1,1,1,47.58655534863578,362.61514050409454,67.58655534863578,205.10084792636516,342.61514050409454,1.0,1.0,62776.78031021654,66191.69657902859,244.871,4.083783
