video,video_path,config_path,frame,timestamp_s,source_fps,bev_width,bev_height,target,target_available,vehicle_center_x,target_x,error_px,error_threshold_px,command,pseudo_left_offset_px,pseudo_right_offset_px,raw_left_detected,raw_right_detected,left_detected,right_detected,left_x_base,right_x_base,pseudo_left_x_base,center_x_base,pseudo_right_x_base,left_confidence,right_confidence,left_curvature,right_curvature,processing_ms,runtime_fps,lane_width_px,error_normalized,steering_raw,steering_filtered,steering_delta,steering_direction,steering_held,steering_saturated
video_02,data/raw/video_02.mp4,config/video_02_params.json,1616,53.866667,30.0,400,600,center,1,200.0,252.002235,-52.002235,20.0,DIREITA,20.0,20.0,1,1,1,1,136.54678201968647,367.457687482527,156.54678201968647,252.0022347511067,347.457687482527,1.0,0.9344898091685974,38013.6670754531,8499.72056952093,181.842,5.49928,230.910905,-0.45041,-0.360328,-0.37035,0.003341,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1617,53.9,30.0,400,600,center,1,200.0,251.255381,-51.255381,20.0,DIREITA,20.0,20.0,1,1,1,1,135.9880055721908,366.52275663010374,155.9880055721908,251.25538110114724,346.52275663010374,1.0,0.9221351543241247,43596.40005511541,8303.32449926612,194.9916,5.128426,230.534751,-0.444665,-0.355732,-0.366696,0.003655,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1618,53.933333,30.0,400,600,center,1,200.0,250.593284,-50.593284,20.0,DIREITA,20.0,20.0,1,1,1,1,135.4486623486468,365.7379050469255,155.4486623486468,250.59328369778615,345.7379050469255,1.0,0.9098596803348673,53387.549737590096,7212.876464717368,186.1457,5.372136,230.289243,-0.439389,-0.351511,-0.3629,0.003796,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1619,53.966667,30.0,400,600,center,1,200.0,249.910153,-49.910153,20.0,DIREITA,20.0,20.0,1,1,1,1,134.84578991529492,364.9745161866007,154.84578991529492,249.9101530509478,344.9745161866007,1.0,0.8969181458880575,61127.53380629899,6588.449432312495,168.7335,5.926505,230.128726,-0.433759,-0.347007,-0.358927,0.003973,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1620,54.0,30.0,400,600,center,1,200.0,249.262092,-49.262092,20.0,DIREITA,20.0,20.0,1,1,1,1,134.24763863181505,364.27654474225136,154.24763863181505,249.2620916870332,344.27654474225136,1.0,0.886280735480567,77630.67670831479,5509.753596373455,183.0228,5.4638,230.028906,-0.428312,-0.34265,-0.354857,0.004069,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1621,54.033333,30.0,400,600,center,1,200.0,248.748286,-48.748286,20.0,DIREITA,20.0,20.0,1,1,1,1,133.72650676434756,363.770064304637,153.72650676434756,248.74828553449228,343.770064304637,1.0,0.8568751223354583,115692.94455578299,3935.8430986870485,182.0536,5.492888,230.043558,-0.423818,-0.339054,-0.350907,0.003951,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1622,54.066667,30.0,400,600,center,1,200.0,248.222253,-48.222253,20.0,DIREITA,20.0,20.0,1,1,1,1,133.20664600863853,363.23786025390444,153.20664600863853,248.22225313127154,343.23786025390444,1.0,0.8348332288882269,206817.60578084827,3223.796592920245,187.5057,5.333171,230.031214,-0.419267,-0.335414,-0.347033,0.003873,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1623,54.1,30.0,400,600,center,1,200.0,247.893428,-47.893428,20.0,DIREITA,20.0,20.0,1,1,1,1,132.71670454078637,363.0701513967547,152.71670454078637,247.89342796877054,343.0701513967547,1.0,0.82579114895759,999999.0,2388.418386740588,176.6445,5.661088,230.353447,-0.415826,-0.33266,-0.34344,0.003593,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1624,54.133333,30.0,400,600,center,1,200.0,247.557047,-47.557047,20.0,DIREITA,20.0,20.0,1,1,1,1,132.29570647647995,362.8183867636951,152.29570647647995,247.55704662008756,342.8183867636951,1.0,0.8229379591189852,217141.77772436276,2047.6555310051638,181.4973,5.509724,230.52268,-0.412602,-0.330082,-0.3401,0.00334,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1625,54.166667,30.0,400,600,center,1,200.0,247.403163,-47.403163,20.0,DIREITA,20.0,20.0,1,1,1,1,131.84710200817733,362.959223059365,151.84710200817733,247.4031625337712,342.959223059365,1.0,0.8240191539761341,111508.05885860311,1613.067959512154,177.6558,5.628862,231.112121,-0.410218,-0.328174,-0.337119,0.002982,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1626,54.2,30.0,400,600,center,1,200.0,247.299929,-47.299929,20.0,DIREITA,20.0,20.0,1,1,1,1,131.45947414068445,363.1403838177577,151.45947414068445,247.29992897922108,343.1403838177577,1.0,0.8231407202324342,84261.39217644927,1326.8838192851747,184.383,5.423493,231.68091,-0.40832,-0.326656,-0.334503,0.002616,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1627,54.233333,30.0,400,600,center,1,200.0,247.524186,-47.524186,20.0,DIREITA,20.0,20.0,1,1,1,1,131.13694452806163,363.91142757172815,151.13694452806163,247.5241860498949,343.91142757172815,1.0,0.8418013872988188,65694.5302415715,1018.9933814770986,179.3314,5.576268,232.774483,-0.408328,-0.326663,-0.332543,0.00196,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1628,54.266667,30.0,400,600,center,1,200.0,247.783075,-47.783075,20.0,DIREITA,20.0,20.0,1,1,1,1,130.86509488203194,364.7010551609816,150.86509488203194,247.78307502150682,344.7010551609816,1.0,0.8557312328045833,54819.371836069615,832.4282849025955,179.9353,5.557553,233.83596,-0.408689,-0.326951,-0.331145,0.001398,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1629,54.3,30.0,400,600,center,1,200.0,248.157747,-48.157747,20.0,DIREITA,20.0,20.0,1,1,1,1,130.62400665966746,365.69148731150204,150.62400665966746,248.15774698558474,345.69148731150204,1.0,0.8741936242162409,49725.765734928216,689.5320100182995,187.5072,5.333129,235.067481,-0.409736,-0.327788,-0.330306,0.000839,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1630,54.333333,30.0,400,600,center,1,200.0,248.400028,-48.400028,20.0,DIREITA,20.0,20.0,1,1,1,1,130.4952872240625,366.3047691854531,150.4952872240625,248.40002820475775,346.3047691854531,1.0,0.8829848427651321,44542.44922662945,604.5496651456677,176.9409,5.651605,235.809482,-0.410501,-0.328401,-0.32983,0.000476,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1631,54.366667,30.0,400,600,center,1,200.0,248.586884,-48.586884,20.0,DIREITA,20.0,20.0,1,1,1,1,130.51494673293516,366.6588206932965,150.51494673293516,248.58688371311587,346.6588206932965,1.0,0.8834932509611235,40212.729792785416,545.4355867006418,243.6579,4.104115,236.143874,-0.411502,-0.329202,-0.329673,0.000157,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1632,54.4,30.0,400,600,center,1,200.0,248.702288,-48.702288,20.0,DIREITA,20.0,20.0,1,1,1,1,130.62526270108918,366.7793137435218,150.62526270108918,248.70228822230553,346.7793137435218,1.0,0.8768137706423985,37267.66403839075,498.98793239782344,196.3052,5.094109,236.154051,-0.412462,-0.32997,-0.329747,-7.4e-05,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1633,54.433333,30.0,400,600,center,1,200.0,248.687671,-48.687671,20.0,DIREITA,20.0,20.0,1,1,1,1,130.76459611895578,366.61074601070493,150.76459611895578,248.68767106483037,346.61074601070493,1.0,0.8647592085718021,34525.12579589345,460.999080342391,174.26,5.738552,235.84615,-0.412877,-0.330301,-0.329885,-0.000139,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1634,54.466667,30.0,400,600,center,1,200.0,248.549315,-48.549315,20.0,DIREITA,20.0,20.0,1,1,1,1,130.85921376098455,366.2394167907846,150.85921376098455,248.54931527588457,346.2394167907846,1.0,0.8484253088409186,35235.97253344916,429.1354779250943,184.3089,5.425674,235.380203,-0.412518,-0.330015,-0.329918,-3.2e-05,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1635,54.5,30.0,400,600,center,1,200.0,248.330771,-48.330771,20.0,DIREITA,20.0,20.0,1,1,1,1,130.953835742212,365.70770569011296,150.953835742212,248.33077071616245,345.70770569011296,1.0,0.8289898213978515,35028.714332800766,403.1284341839785,173.1201,5.776337,234.75387,-0.411757,-0.329406,-0.32979,0.000128,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1636,54.533333,30.0,400,600,center,1,200.0,248.084963,-48.084963,20.0,DIREITA,20.0,20.0,1,1,1,1,131.07413209901108,365.09579435914986,151.07413209901108,248.0849632290805,345.09579435914986,1.0,0.8076791734587738,32478.796426791338,380.23529525584615,189.8962,5.266035,234.021662,-0.410945,-0.328756,-0.329531,0.000259,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1637,54.566667,30.0,400,600,center,1,200.0,247.756051,-47.756051,20.0,DIREITA,20.0,20.0,1,1,1,1,131.14928789990358,364.36281355861485,151.14928789990358,247.75605072925921,344.36281355861485,1.0,0.7836034529405738,32760.763831045126,359.695080056997,187.4974,5.333407,233.213526,-0.409548,-0.327638,-0.329058,0.000473,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1638,54.6,30.0,400,600,center,1,200.0,247.34051,-47.34051,20.0,DIREITA,20.0,20.0,1,1,1,1,131.1634211075499,363.5175995000563,151.1634211075499,247.3405103038031,343.5175995000563,1.0,0.7608088123878772,32642.309856192504,340.7975791154391,172.1307,5.809539,232.354178,-0.407486,-0.325989,-0.328291,0.000767,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1639,54.633333,30.0,400,600,center,1,200.0,246.827438,-46.827438,20.0,DIREITA,20.0,20.0,1,1,1,1,131.10620105490278,362.548675887633,151.10620105490278,246.8274384712679,342.548675887633,1.0,0.7374812586349434,32283.686230811385,322.85879909702345,164.1982,6.090201,231.442475,-0.404657,-0.323726,-0.327149,0.001141,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1640,54.666667,30.0,400,600,center,1,200.0,246.07401,-46.07401,20.0,DIREITA,20.0,20.0,1,1,1,1,130.88591051880192,361.26210894115087,150.88591051880192,246.07400972997647,341.26210894115087,1.0,0.7154009546173209,36346.619443745665,306.9818355798144,179.1196,5.582862,230.376198,-0.399989,-0.319991,-0.32536,0.001789,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1641,54.7,30.0,400,600,center,1,200.0,245.915433,-45.915433,20.0,DIREITA,20.0,20.0,1,0,1,1,130.5687572981052,361.26210894115087,150.5687572981052,245.91543311962795,341.26210894115087,1.0,0.7154009546173209,41412.96649641976,306.9818355798144,176.7909,5.6564,230.693352,-0.398065,-0.318452,-0.323633,0.001727,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1642,54.733333,30.0,400,600,center,1,200.0,245.744206,-45.744206,20.0,DIREITA,20.0,20.0,1,0,1,1,130.2263039004506,361.26210894115087,150.2263039004506,245.7442064208007,341.26210894115087,1.0,0.7154009546173209,35715.419188018495,306.9818355798144,174.721,5.72341,231.035805,-0.395992,-0.316794,-0.321923,0.00171,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1643,54.766667,30.0,400,600,center,1,200.0,245.491198,-45.491198,20.0,DIREITA,20.0,20.0,1,0,1,1,129.72028768470085,361.26210894115087,149.72028768470085,245.49119831292586,341.26210894115087,1.0,0.7154009546173209,29351.258197485146,306.9818355798144,171.1652,5.842309,231.541821,-0.392942,-0.314353,-0.320031,0.001892,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1644,54.8,30.0,400,600,center,1,200.0,245.254556,-45.254556,20.0,DIREITA,20.0,20.0,1,0,1,1,129.24700259895675,361.26210894115087,149.24700259895675,245.25455577005374,341.26210894115087,1.0,0.7154009546173209,16684.386226757586,306.9818355798144,170.6298,5.860641,232.015106,-0.3901,-0.31208,-0.318043,0.001988,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1645,54.833333,30.0,400,600,center,1,200.0,244.91839,-44.91839,20.0,DIREITA,20.0,20.0,1,0,1,1,128.57467054181816,361.26210894115087,148.57467054181816,244.91838974148442,341.26210894115087,1.0,0.7154009546173209,12000.183782908025,306.9818355798144,174.5329,5.729579,232.687438,-0.386083,-0.308867,-0.315749,0.002294,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1646,54.866667,30.0,400,600,center,1,200.0,244.479436,-44.479436,20.0,DIREITA,20.0,20.0,1,0,1,1,127.69676312904058,361.26210894115087,147.69676312904056,244.4794360350956,341.26210894115087,1.0,0.7154009546173209,9642.254567835711,306.9818355798144,171.0616,5.845847,233.565346,-0.380874,-0.304699,-0.312986,0.002763,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1647,54.9,30.0,400,600,center,1,200.0,243.953579,-43.953579,20.0,DIREITA,20.0,20.0,1,0,1,1,126.64504827420362,361.26210894115087,146.64504827420362,243.95357860767723,341.26210894115087,1.0,0.7154009546173209,8096.073058793623,306.9818355798144,172.9967,5.780457,234.617061,-0.374684,-0.299747,-0.309677,0.00331,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1648,54.933333,30.0,400,600,center,1,200.0,243.41923,-43.41923,20.0,DIREITA,20.0,20.0,1,0,1,1,125.57635182705651,361.26210894115087,145.5763518270565,243.41923038410363,341.26210894115087,1.0,0.7154009546173209,6175.842285766341,306.9818355798144,155.9134,6.413817,235.685757,-0.36845,-0.29476,-0.305947,0.003729,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1649,54.966667,30.0,400,600,center,1,200.0,242.809645,-42.809645,20.0,DIREITA,20.0,20.0,1,0,1,1,124.35718150779809,361.26210894115087,144.3571815077981,242.80964522447448,341.26210894115087,1.0,0.7154009546173209,5053.933524002949,306.9818355798144,182.621,5.475822,236.904927,-0.361408,-0.289126,-0.301742,0.004205,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1650,55.0,30.0,400,600,center,1,200.0,238.806142,-38.806142,20.0,DIREITA,20.0,20.0,1,1,1,1,123.23281879671785,354.37946477654384,143.23281879671785,238.8061417866308,334.37946477654384,1.0,0.673319310585605,3770.4638268147737,310.4553977811482,169.5465,5.898087,231.146646,-0.335771,-0.268617,-0.293461,0.008281,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1651,55.033333,30.0,400,600,center,1,200.0,235.136428,-35.136428,20.0,DIREITA,20.0,20.0,1,1,1,1,121.89828675278707,348.37456883348625,141.89828675278707,235.1364277931367,328.37456883348625,1.0,0.6402130180808189,3005.8980610899575,338.2607040025405,178.0222,5.617277,226.476282,-0.310288,-0.24823,-0.282153,0.011308,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1652,55.066667,30.0,400,600,center,1,200.0,231.734094,-31.734094,20.0,DIREITA,20.0,20.0,1,1,1,1,120.34658160706091,343.1216059609661,140.3465816070609,231.73409378401345,323.1216059609661,1.0,0.6143711469990377,2537.7267338762063,397.6271844660572,219.9185,4.547139,222.775024,-0.284898,-0.227919,-0.268594,0.013559,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1653,55.1,30.0,400,600,center,1,200.0,228.85255,-28.85255,20.0,DIREITA,20.0,20.0,1,1,1,1,119.75730905619011,337.9477907992365,139.7573090561901,228.8525499277133,317.9477907992365,1.0,0.5836711199290306,1812.3366915147515,549.335571679627,188.7771,5.297253,218.190482,-0.264471,-0.211577,-0.25434,0.014254,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1654,55.133333,30.0,400,600,center,1,200.0,226.242021,-26.242021,20.0,DIREITA,20.0,20.0,1,1,1,1,118.83048241885085,333.6535603745258,138.83048241885086,226.24202139668824,313.6535603745258,1.0,0.559366138159516,1445.9471238633898,915.681581481525,177.8867,5.621556,214.823078,-0.244313,-0.19545,-0.239618,0.014722,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1655,55.166667,30.0,400,600,center,1,200.0,224.453019,-24.453019,20.0,DIREITA,20.0,20.0,1,1,1,1,117.92033644991596,330.985700887683,137.92033644991596,224.45301866879944,310.985700887683,1.0,0.5446250993593714,1211.9087831857003,1924.572144903628,188.0043,5.319027,213.065364,-0.229535,-0.183628,-0.22562,0.013997,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1656,55.2,30.0,400,600,center,1,200.0,223.084759,-23.084759,20.0,DIREITA,20.0,20.0,1,1,1,1,116.66152080204952,329.5079976481482,136.66152080204952,223.0847592250989,309.5079976481482,1.0,0.5334842134702016,1063.3537341249164,9639.248836840528,183.4574,5.450857,212.846477,-0.216915,-0.173532,-0.212598,0.013022,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1657,55.233333,30.0,400,600,center,1,200.0,222.043098,-22.043098,20.0,DIREITA,20.0,20.0,1,1,1,1,115.13213869963064,328.9540563337846,135.13213869963064,222.04309751670766,308.9540563337846,1.0,0.5283844540156724,957.8659411106074,5272.528172957352,174.6158,5.726859,213.821918,-0.206182,-0.164945,-0.200685,0.011913,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1658,55.266667,30.0,400,600,center,1,200.0,221.650519,-21.650519,20.0,DIREITA,20.0,20.0,1,1,1,1,113.42511871820466,329.8759187463678,133.42511871820466,221.65051873228626,309.8759187463678,1.0,0.5289608145747086,878.759695841148,2887.5899156112414,191.4015,5.224619,216.4508,-0.20005,-0.16004,-0.190524,0.010161,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1659,55.3,30.0,400,600,center,1,200.0,221.337206,-21.337206,20.0,DIREITA,20.0,20.0,1,1,1,1,111.41959419684866,331.25481787477696,131.41959419684866,221.33720603581284,311.25481787477696,1.0,0.5286230481019701,819.07238970554,2200.7271769603217,180.8665,5.52894,219.835224,-0.19412,-0.155296,-0.181717,0.008807,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1660,55.333333,30.0,400,600,center,1,200.0,221.075117,-21.075117,20.0,DIREITA,20.0,20.0,1,1,1,1,109.24188272282782,332.90835144864775,129.24188272282782,221.0751170857378,312.90835144864775,1.0,0.5275222828220951,771.1811254281992,1910.868230617817,180.0916,5.55273,223.666469,-0.188451,-0.150761,-0.173978,0.007739,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1661,55.366667,30.0,400,600,center,1,200.0,220.708071,-20.708071,20.0,DIREITA,20.0,20.0,1,1,1,1,106.82931787699479,334.5868240589849,126.82931787699479,220.70807096798987,314.5868240589849,1.0,0.5291622197427309,735.4623264349843,1760.2472591309663,177.2217,5.64265,227.757506,-0.181843,-0.145475,-0.166852,0.007126,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1662,55.4,30.0,400,600,center,1,200.0,220.23989,-20.23989,20.0,DIREITA,20.0,20.0,1,1,1,1,104.34229193536183,336.13748819720433,124.34229193536183,220.23989006628307,316.13748819720433,1.0,0.5335887349782878,703.8227927437487,1657.2996933149402,179.4174,5.573595,231.795196,-0.174636,-0.139709,-0.160066,0.006786,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1663,55.433333,30.0,400,600,center,1,200.0,219.434146,-19.434146,20.0,RETO,20.0,20.0,1,1,1,1,101.48692555837425,337.38136689292855,121.48692555837425,219.43414622565146,317.38136689292855,1.0,0.537110472088571,682.1422434723145,1578.516619362372,183.3018,5.455484,235.894441,-0.16477,-0.131816,-0.153004,0.007063,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1664,55.466667,30.0,400,600,center,1,200.0,218.533781,-18.533781,20.0,RETO,20.0,20.0,1,1,1,1,98.47402907342882,338.59353271252394,118.47402907342882,218.5337808929764,318.59353271252394,1.0,0.5428242620687544,665.6406749579041,1554.3845188596592,181.0791,5.522448,240.119504,-0.154371,-0.123497,-0.145627,0.007377,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1665,55.5,30.0,400,600,center,1,200.0,217.465205,-17.465205,20.0,RETO,20.0,20.0,1,1,1,1,95.31505362979652,339.6153563478562,115.31505362979652,217.4652049888264,319.6153563478562,1.0,0.5475871923863226,653.2145312808425,1523.5557892202116,190.0186,5.262643,244.300303,-0.142981,-0.114385,-0.137817,0.00781,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1666,55.533333,30.0,400,600,center,1,200.0,216.224444,-16.224444,20.0,RETO,20.0,20.0,1,1,1,1,91.95828029575722,340.49060775626117,111.95828029575722,216.22444402600922,320.49060775626117,1.0,0.5547278079945664,642.2942973174299,1493.737407558864,182.7283,5.472606,248.532327,-0.130562,-0.10445,-0.129475,0.008342,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1667,55.566667,30.0,400,600,center,1,200.0,214.914901,-14.914901,20.0,RETO,20.0,20.0,1,1,1,1,88.48423399724726,341.34556820247934,108.48423399724726,214.91490109986327,321.34556820247934,1.0,0.5656783620165048,636.1470391752724,1495.2952699728964,191.7868,5.214123,252.861334,-0.117969,-0.094375,-0.1207,0.008775,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1668,55.6,30.0,400,600,center,1,200.0,213.428821,-13.428821,20.0,RETO,20.0,20.0,1,1,1,1,84.86002105195266,341.99762047779393,104.86002105195266,213.42882076487328,321.99762047779393,1.0,0.5797432380366794,632.8274485187577,1499.080248694852,188.6043,5.302106,257.137599,-0.104449,-0.083559,-0.111415,0.009285,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1669,55.633333,30.0,400,600,center,1,200.0,211.8785,-11.8785,20.0,RETO,20.0,20.0,1,1,1,1,81.11708125743604,342.63991913727097,101.11708125743604,211.87850019735353,322.63991913727097,1.0,0.5924289405800138,633.4369028548878,1498.396553005655,195.0838,5.126002,261.522838,-0.090841,-0.072673,-0.101729,0.009685,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1670,55.666667,30.0,400,600,center,1,200.0,210.31085,-10.31085,20.0,RETO,20.0,20.0,1,1,1,1,77.2011296251863,343.4205710254944,97.2011296251863,210.3108503253403,323.4205710254944,1.0,0.6061445927037311,641.1535571959956,1520.2619116980215,194.3268,5.145971,266.219441,-0.077461,-0.061969,-0.091789,0.00994,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1671,55.7,30.0,400,600,center,1,200.0,208.605211,-8.605211,20.0,RETO,20.0,20.0,1,1,1,1,73.09567284626289,344.1147494517418,93.09567284626289,208.60521114900232,324.1147494517418,1.0,0.6201398308285144,654.9973454722957,1523.8906126644758,186.4873,5.362295,271.019077,-0.063503,-0.050802,-0.081542,0.010247,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1672,55.733333,30.0,400,600,center,1,200.0,206.814254,-6.814254,20.0,RETO,20.0,20.0,1,1,1,1,68.74807286714855,344.8804356482287,88.74807286714855,206.8142542576886,324.8804356482287,1.0,0.6340917613537012,685.2739176287821,1548.2221136376165,178.8563,5.591081,276.132363,-0.049355,-0.039484,-0.071028,0.010515,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1673,55.766667,30.0,400,600,center,1,200.0,205.029554,-5.029554,20.0,RETO,20.0,20.0,1,1,1,1,64.28257876761845,345.7765287055259,84.28257876761845,205.02955373657215,325.7765287055259,1.0,0.6474914986480247,733.1641668495746,1578.839601504353,192.8912,5.18427,281.49395,-0.035735,-0.028588,-0.060418,0.01061,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1674,55.8,30.0,400,600,center,1,200.0,203.294308,-3.294308,20.0,RETO,20.0,20.0,1,1,1,1,59.72476930311797,346.86384735914527,79.72476930311797,203.29430833113165,326.86384735914527,1.0,0.6609198707213422,815.3933296961642,1606.1620715446654,220.5226,4.534683,287.139078,-0.022946,-0.018357,-0.049902,0.010515,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1675,55.833333,30.0,400,600,center,1,200.0,201.532793,-1.532793,20.0,RETO,20.0,20.0,1,1,1,1,54.937820263624786,348.1277648008465,74.93782026362479,201.53279253223565,328.1277648008465,1.0,0.6704533648874608,937.7193027842634,1645.8326660834252,207.6979,4.814685,293.189945,0.0,0.0,-0.037427,0.012476,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1676,55.866667,30.0,400,600,center,1,200.0,199.488061,0.511939,20.0,RETO,20.0,20.0,1,1,1,1,49.4844226256713,349.49169961843353,69.4844226256713,199.48806112205241,329.49169961843353,1.0,0.6807734345726537,1166.8740839147497,1687.9893123511076,193.755,5.161157,300.007277,0.0,0.0,-0.02807,0.009357,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1677,55.9,30.0,400,600,center,1,200.0,197.372486,2.627514,20.0,RETO,20.0,20.0,1,1,1,1,44.263472203578715,350.4814992221624,64.26347220357871,197.3724857128706,330.4814992221624,1.0,0.696526459681813,1556.0737615052021,1759.5138531094165,184.3987,5.423032,306.218027,0.0,0.0,-0.021053,0.007018,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1678,55.933333,30.0,400,600,center,1,200.0,195.881648,4.118352,20.0,RETO,20.0,20.0,1,1,1,1,40.38084586365531,351.3824504890691,60.38084586365531,195.88164817636218,331.3824504890691,1.0,0.7153862602745954,2193.644983408832,1851.6400993638015,190.6102,5.246309,311.001605,0.026484,0.021188,-0.010493,0.01056,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1679,55.966667,30.0,400,600,center,1,200.0,195.184619,4.815381,20.0,RETO,20.0,20.0,1,1,1,1,38.14163390707549,352.22760419818235,58.14163390707549,195.1846190526289,332.22760419818235,1.0,0.7359089773453117,3266.4343184364275,1981.6043399805906,193.1346,5.177736,314.08597,0.030663,0.02453,-0.001737,0.008756,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1680,56.0,30.0,400,600,center,1,200.0,195.19596,4.80404,20.0,RETO,20.0,20.0,1,1,1,1,37.41983139418798,352.9720881229151,57.41983139418798,195.19595975855154,332.9720881229151,1.0,0.7584291462419391,5088.077120572538,2159.67412458471,190.2164,5.25717,315.552257,0.030448,0.024359,0.004787,0.006524,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1681,56.033333,30.0,400,600,center,1,200.0,195.772484,4.227516,20.0,RETO,20.0,20.0,1,1,1,1,38.00567906375181,353.5392892476903,58.00567906375181,195.77248415572103,333.5392892476903,1.0,0.7832742157819859,8085.98550136311,2398.150107336373,196.3078,5.094041,315.53361,0.026796,0.021437,0.008949,0.004162,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1682,56.066667,30.0,400,600,center,1,200.0,196.619595,3.380405,20.0,RETO,20.0,20.0,1,1,1,1,39.32036385727727,353.91882563462354,59.32036385727727,196.61959474595042,333.91882563462354,1.0,0.8105381501169098,14243.252265832225,2701.976323533729,190.5632,5.247603,314.598462,0.02149,0.017192,0.01101,0.002061,RETO,0,0
